1.00941e+09,8.20967e+06,Lockheed Martin
1.00941e+09,9.06445e+07,Lockheed Martin
1.0095e+09,1.338e+08,Lockheed Martin
1.0095e+09,1.16701e+08,Lockheed Martin
1.0095e+09,8.49096e+07,Lockheed Martin
1.0095e+09,1.88734e+07,Lockheed Martin
1.01002e+09,8.49096e+07,Lockheed Martin
1.01002e+09,8.43072e+06,Lockheed Martin
1.0101e+09,5.46959e+06,Lockheed Martin
1.01036e+09,2.19437e+07,Lockheed Martin
1.01036e+09,5.5e+06,Lockheed Martin
1.01045e+09,4.79993e+08,McDonnell Douglas
1.01062e+09,1.70121e+06,Lockheed Martin
1.01097e+09,3.35849e+07,Lockheed Martin
1.01097e+09,2.4052e+07,McDonnell Douglas
1.01131e+09,6.02279e+06,Lockheed Martin
1.01131e+09,5.774e+06,Lockheed Martin
1.01174e+09,1.82657e+07,McDonnell Douglas
1.01183e+09,9.5e+06,McDonnell Douglas
1.01192e+09,3.5e+07,Lockheed Martin
1.01192e+09,3.9e+07,Lockheed Martin
1.01218e+09,2.48523e+08,Lockheed Martin
1.01218e+09,2.76114e+07,Lockheed Martin
1.01218e+09,2.48454e+07,Lockheed Martin
1.01218e+09,3.4298e+10,Mullen
1.01235e+09,1.33661e+07,Lockheed Martin
1.01244e+09,2.41628e+09,Lockheed Martin
1.01244e+09,2.04204e+08,Boeing
1.01244e+09,1.53324e+08,Lockheed Martin
1.01244e+09,2.04204e+08,Boeing
1.01244e+09,1.114e+08,Lockheed Martin
1.01244e+09,1.3e+07,Boeing
1.01244e+09,9.3302e+06,Boeing
1.01244e+09,5.02025e+06,Boeing
1.01295e+09,1e+07,Lockheed Martin
1.01295e+09,5.20125e+06,Lockheed Martin
1.01313e+09,1.24121e+07,Lockheed Martin
1.01313e+09,5e+06,Boeing
1.01339e+09,1.1848e+07,Lockheed Martin
1.01339e+09,1e+07,Lockheed Martin
1.01356e+09,1.24121e+07,Lockheed Martin
1.01364e+09,1.4243e+07,McDonnell Douglas
1.01364e+09,6.54137e+06,Lockheed Martin
1.01364e+09,1.74e+07,Lockheed Martin
1.01364e+09,7.91045e+07,Lockheed Martin
1.01373e+09,5.96165e+07,Lockheed Martin
1.01373e+09,2.15329e+08,Lockheed Martin
1.01408e+09,4.2e+08,Lockheed Martin
1.01408e+09,3.6e+07,Boeing
1.01408e+09,1.6e+07,McDonnell Douglas
1.01408e+09,2.393e+09,Boeing
1.01408e+09,2.30016e+09,Lockheed Martin
1.01416e+09,2.393e+07,Boeing
1.01416e+09,2.30016e+07,Lockheed Martin
1.01425e+09,5.719e+06,Boeing
1.01468e+09,2.29417e+07,Boeing
1.01477e+09,1.51182e+07,Lockheed Martin
1.01477e+09,1.74652e+07,Boeing
1.01485e+09,4.55557e+07,Boeing
1.01485e+09,1.18529e+07,Lockheed Martin
1.01485e+09,2.13e+07,McDonnell Douglas
1.01485e+09,1.27159e+10,Lockheed Martin
1.01485e+09,1.21954e+07,Lockheed Martin
1.01494e+09,4.7e+07,McDonnell Douglas
1.01494e+09,1.26964e+07,Lockheed Martin
1.0152e+09,4.25e+08,Boeing
1.0152e+09,6.5894e+07,Boeing
1.0152e+09,3.35223e+07,Lockheed Martin
1.0152e+09,1.9e+07,Boeing
1.01529e+09,1.01311e+07,Lockheed Martin
1.01537e+09,6.34645e+07,Boeing
1.01546e+09,3.5625e+08,Lockheed Martin
1.01546e+09,7.7e+06,Boeing
1.01555e+09,1.33968e+08,McDonnell Douglas
1.0158e+09,2.4796e+07,Boeing
1.0158e+09,1.5906e+07,Lockheed Martin
1.01589e+09,4.7e+07,McDonnell Douglas
1.01606e+09,4.39873e+07,Boeing
1.01606e+09,3.52508e+07,Boeing
1.01615e+09,1.11712e+07,Lockheed Martin
1.01615e+09,7.60584e+06,McDonnell Douglas
1.01641e+09,6.03784e+06,Lockheed Martin
1.0165e+09,7.7e+08,Boeing
1.01658e+09,1.8e+08,Boeing
1.01658e+09,8e+07,Boeing
1.01658e+09,2.15716e+07,Boeing
1.01658e+09,1.02227e+08,Lockheed Martin
1.01658e+09,5.73537e+06,Boeing
1.01667e+09,1.72078e+08,Lockheed Martin
1.01667e+09,1.15334e+07,McDonnell Douglas
1.01667e+09,3.60024e+07,Lockheed Martin
1.01676e+09,1.05808e+07,Lockheed Martin
1.01676e+09,9.3e+06,Lockheed Martin
1.01676e+09,1.03657e+07,Boeing
1.01701e+09,6.72599e+06,Lockheed Martin
1.01701e+09,5.28173e+06,Lockheed Martin
1.01701e+09,3.26582e+08,Lockheed Martin
1.0171e+09,3.762e+07,Boeing
1.0171e+09,1.18858e+07,Boeing
1.01719e+09,3.35e+07,Lockheed Martin
1.01727e+09,6.25e+06,McDonnell Douglas
1.01727e+09,1.24137e+07,McDonnell Douglas
1.01727e+09,1.08797e+07,Lockheed Martin
1.01736e+09,2.99989e+06,Lockheed Martin
1.01762e+09,1.945e+06,Lockheed Martin
1.01779e+09,1.13639e+07,Lockheed Martin
1.01788e+09,1.15e+07,Lockheed Martin
1.01796e+09,5.07916e+06,McDonnell Douglas
1.01805e+09,5.07916e+06,McDonnell Douglas
